"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202500684","엠파앙듀오서방정5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19550015","(주)동구바이오제약","진한 황록색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PTSBn8hhzD","DC4","","타원형","갈색","","","","18.6","11.9","8.5","2025-06-10","03960","전문의약품","2025-03-25","010502","","","","","Empanceduo XR Tab. 5/1000mg","657309210"
"202500685","엠파앙듀오서방정10/1000밀리그램(엠파글리플로진,메트포르민염산염)","19550015","(주)동구바이오제약","연한 주황색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PTSBn8hhzn","DC3","","타원형","분홍","","","","18.6","11.9","9.0","2025-06-10","03960","전문의약품","2025-03-25","010502","","","","","Empanceduo XR Tab. 10/1000mg","657309220"
"202500686","엠파앙듀오서방정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19550015","(주)동구바이오제약","연한 파란색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PTSBn8hh_L","DC2","","타원형","파랑","","","","20.6","11.9","8.6","2025-06-10","03960","전문의약품","2025-03-25","010502","","","","","Empanceduo XR Tab. 12.5/1000mg","657309230"
"202500687","엠파앙듀오서방정25/1000밀리그램(엠파글리플로진,메트포르민염산염)","19550015","(주)동구바이오제약","연한 녹색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PTSBn8hh_v","DC1","","타원형","회색","","","","20.7","11.9","9.5","2025-06-10","03960","전문의약품","2025-03-25","010502","","","","","Empanceduo XR Tab. 25/1000mg","657309240"
"202501432","위피드서방정150밀리그램(레바미피드)","19600015","위더스제약(주)","흰색의 원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUfXKRAWLy","마크","SR","원형","하양","","","","9.0","9.0","3.7","2025-06-25","02320","전문의약품","2025-06-11","010501","W,m,3,ω,ε","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938650963600181","","Wipide SR tab. 150mg","660704020"
"202500584","비라밸에센정","19570006","동화약품(주)","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUfXKRAWMk","D-W","VE","원형","노랑","","","","8.7","8.7","4.5","2025-06-25","03190","일반의약품","2025-03-17","010201","","","","","VI-LA-BAEL essen Tablets",""
"202500849","코텐파워골드연질캡슐","19840009","(주)알피바이오","황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUfXKRAWOb","CoQGD","","타원형","갈색","","","","24.5","8.3","8.3","2025-06-25","03190","일반의약품","2025-04-10","020201","","","","","Co10 Power gold Soft Cap.",""
"202500214","환인메만틴정5밀리그램(메만틴염산염)","19570014","환인제약(주)","흰색의 타원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PNurCBsoQ_","WIP","5","타원형","하양","하양","","","7.6","4.2","3.0","2025-04-01","01190","전문의약품","2025-02-03","010201","","","","","WhanIn Memantine Tab. 5mg","657204270"
"202500201","알만틴정5밀리그램(메만틴염산염)","19620007","알리코제약(주)","노란색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbaZonp1zL","A분할선5","분할선","기타","주황","","-","-","12.7","5.6","3.8","2025-04-07","01190","전문의약품","2025-01-24","010201","","","","","Almantin Tab. 5mg","656005660"
"202500202","알만틴정20밀리그램(메만틴염산염)","19620007","알리코제약(주)","주황색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PbaZonp1-6","A분할선20","분할선","기타","분홍","","-","-","12.6","5.6","3.7","2025-04-07","","전문의약품","2025-01-24","010201","","","","","Almantin Tab. 20mg","656005670"
"202500561","란소앤정15/600밀리그램(란소프라졸,침강탄산칼슘)","20193060","(주)유앤생명과학","노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PONufJWPPd","YN","15","타원형","주황","","","","15.1","7.5","4.7","2025-04-07","02320","전문의약품","2025-03-14","010201","","","","","Lanso & Tab. 15/600mg","058801270"
"202500552","시타플로진메트서방정5/50/1000밀리그램(다파글리플로진,시타글립틴,메트포르민)","19550015","(주)동구바이오제약","연한 노란색의 양면이 볼록한 타원형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PP0xu3iv2n","DC5 1000","","타원형","주황","","","","21.0","11.0","8.0","2025-04-15","03960","전문의약품","2025-03-12","010502","","","","","Sitaflozinmet SR Tab. 5/50/1000mg","657309200"
"202500350","아이스타플러스정40/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)","20152174","(주)인트로바이오파마","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2xz2","ΛFF","","타원형","분홍","","","","14.2","7.0","4.2","2025-04-17","02190","전문의약품","2025-02-17","010201","","","","","I-sta Plus Tab. 40/5/5mg",""
"202500327","아이스타플러스정40/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)","20152174","(주)인트로바이오파마","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PhCnLZlBoR","ΛF5","","타원형","분홍","","","","14.2","7.0","4.2","2025-04-17","02190","전문의약품","2025-02-14","010201","","","","","I-sta Plus Tab. 40/5/10mg",""
"202500325","아이스타플러스정80/5/5밀리그램(텔미사르탄, 암로디핀, 로수바스타틴)","20152174","(주)인트로바이오파마","밝은 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2x_A","ΛF6","","타원형","분홍","분홍","","","16.6","8.2","6.1","2025-04-17","02190","전문의약품","2025-02-14","010201","","","","","I-sta Plus Tab. 80/5/5mg",""
"202501459","엔도팡정(무수황산나트륨, 황산칼륨, 무수황산마그네슘)","19900019","유니메드제약(주)","흰색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZc5NPHNYE","마크P","","타원형","하양","","","","18.0","8.4","6.3","2025-08-26","07210","전문의약품","2025-06-13","010201","UM","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938669511100009","","Endofang Tab. (Sodium Sulfate Anhydrous · Potassium Sulfate · Magnesium Sulfate Anhydrous)",""
"202501247","자디스듀오서방정10/1000밀리그램(엠파글리플로진, 메트포르민)","19580012","하나제약(주)","노란색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZk3LAgGnu","HN10","","장방형","노랑","","","","20.2","10.2","8.8","2025-08-27","03960","전문의약품","2025-05-21","010201","","","","","Jardice Duo XR Tab. 10/1000mg","657808420"
"202501246","자디스듀오서방정25/1000밀리그램(엠파글리플로진, 메트포르민)","19580012","하나제약(주)","분홍색의 장방형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZk3LAgGp0","HN25","","장방형","분홍","","","","20.2","10.2","8.8","2025-08-27","03960","전문의약품","2025-05-21","010201","","","","","Jardice Duo XR Tab. 25/1000mg","657808410"
"202501318","칼엠디정","19570027","한미약품(주)","녹색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZp2vQMjf2","CaD","","타원형","연두","","","","15.2","8.1","5.5","2025-08-28","03210","일반의약품","2025-05-28","010201","","","","","Cal MD Tab.","643508910"
"202501467","다비슬림정","19640004","(주)씨엠지제약","연두색의 원형 장용필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZzCbk5VBm","CP1","","원형","연두","","","","6.6","6.6","3.2","2025-08-29","02380","일반의약품","2025-06-16","010602","","","","","Dabislim Tab.",""
"202501243","위캡정20밀리그램(펙수프라잔염산염)","19830008","대웅바이오(주)","연노란색 장방형의 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PZzCbk5VCU","DWB FP    20","","타원형","노랑","","","","9.4","5.2","3.7","2025-08-29","02320","전문의약품","2025-05-20","010201","","","","","WECAB Tab.20mg","694004550"
"202500972","팜스비타에이연질캡슐","19840009","(주)알피바이오","황색 내지 (암)갈색의 유상 내용물을 함유한 암갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pb3fw5iUXB","PAA","","타원형","갈색","","","","23.5","7.3","7.3","2025-06-25","03190","일반의약품","2025-04-23","020201","","","","","PharmsvitaA Soft Cap.",""
"202500867","텔카딘정20밀리그램(텔미사르탄)","19760002","경동제약(주)","흰색의 원형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUkVTcpyV8","KD","T3","원형","하양","","","","6.3","6.3","3.8","2025-06-26","02140","전문의약품","2025-04-14","010101","","","","","Telcardin Tab. 20mg","648105230"
"202501332","유니레바서방정150밀리그램(레바미피드)","19900019","유니메드제약(주)","흰색의 원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUkVTcpyXF","RSR","마크","원형","하양","","","","9.0","9.0","3.7","2025-06-26","02320","전문의약품","2025-05-28","010501","","i,사람,!,느낌표","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938665320000179","Unireba SR Tab. 150mg","649508630"
"202501339","트루엠파엠서방정10/1000밀리그램(엠파글리플로진,메트포르민)","19880005","(주)보령","노란색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUpxpJsIXX","BEM","10","타원형","주황","","","","19.1","12.6","8.0","2025-06-27","03960","전문의약품","2025-05-29","010502","","","","","TRUEMPA M XR Tablet 10/1000mg(Empagliflozin,Metformin)","641908700"
"202501234","트루엠파엠서방정25/1000밀리그램(엠파글리플로진,메트포르민)","19880005","(주)보령","주황색의 달걀형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PUpxpJsIYf","BEM","25","타원형","분홍","","","","19.1","12.6","8.1","2025-06-27","03960","전문의약품","2025-05-20","010502","","","","","TRUEMPA M XR Tablet 25/1000mg(Empagliflozin,Metformin)","641908690"
"202500660","텔미트리원정40/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19700003","일성아이에스(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2x-I","455","","타원형","분홍","분홍","","","14.0","6.8","4.3","2025-04-17","02190","전문의약품","2025-03-24","010201","","","","","Telmitrione tab. 40/5/5mg","655404810"
"202500557","텔미트리원정40/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19700003","일성아이에스(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2x-s","451","","타원형","분홍","","","","14.0","6.8","4.2","2025-04-17","02190","전문의약품","2025-03-13","010201","","","","","Telmitrione tab. 40/5/10mg","655404800"
"202500494","텔미트리원정80/5/5밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19700003","일성아이에스(주)","밝은 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2y0Q","855","","타원형","분홍","","","","16.2","8.0","6.2","2025-04-17","02190","전문의약품","2025-03-05","010201","","","","","Telmitrione tab. 80/5/5mg","655404790"
"202500004","텔미트리원정80/5/10밀리그램(텔미사르탄,암로디핀,로수바스타틴)","19700003","일성아이에스(주)","밝은 분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPBI3Y2y0_","851","","타원형","분홍","","","","16.2","8.0","6.2","2025-04-17","02190","전문의약품","2025-01-02","010201","","","","","Telmitrione tab. 80/5/10mg","655404780"
"202500362","메디칼시움정","20130095","메딕스제약(주)","분홍색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PPpyBIZlC7","VDC","","장방형","분홍","","","","16.1","7.8","4.5","2025-04-25","03190","일반의약품","2025-02-18","010201","","","","","Medicalcium Tab.","625801800"
"202500925","니페론씨알서방정20밀리그램(니페디핀)","20100745","에리슨제약(주)","적갈색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PSZlZaBRVv","NF","20","원형","갈색","","","","5.1","5.1","3.4","2025-05-29","02170","전문의약품","2025-04-17","010502","","","","","Niferon CR 20 tablets","620500480"
"202500965","플라낙스정(나프록센나트륨)","20090778","(주)한국피엠지제약","연한 파란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PT2fGfm5Ow","PNX","7","타원형","파랑","","","","16.4","8.1","4.3","2025-06-05","01140","일반의약품","2025-04-22","010201","","","","","Flanax Tab.","697101080"
"202500823","코큐헬씨타민포르테연질캡슐","19840009","(주)알피바이오","황갈색의 내용물을 함유한 암갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PT2fGfm5PU","RPCQHF","","타원형","갈색","","","","24.3","8.5","8.5","2025-06-05","03190","일반의약품","2025-04-08","020201","","","","","CoQhealthytamingold Soft Cap.",""
"202500145","썬비타민연질캡슐","19840009","(주)알피바이오","주황색의 유상 내용물을 함유한 주황색의 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PT2fGfm5Q2","SVD","","타원형","주황","","","","9.1","5.6","5.6","2025-06-05","03190","일반의약품","2025-01-20","020202","","","","","SunDtamin soft cap.",""
"202501756","피타뉴펜캡슐(피타바스타틴칼슘, 페노피브레이트과립)","19570004","(주)바이넥스","흰색의 원형 필름코팅정과 흰색의 구형 미세과립을 함유하고 있는 상부 담녹색, 하부 흰색의 경질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaCreQ2lRm","BI PNF","","장방형","연두","하양","","","20.0","6.2","6.6","2025-09-01","02180","전문의약품","2025-07-11","020104","","","","","Pitanewfen Cap.","643105890"
"202501729","엠파칸듀오정12.5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19540006","일동제약(주)","어두운 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaSSgsLCs3","ID E6","1000","타원형","빨강","","","","21.1","9.6","6.8","2025-09-01","03960","전문의약품","2025-07-09","010201","","","","","Empakhan duo tablet 12.5/1000mg(Empagliflozin, Metformin Hydrochloride)","642907020"
"202501730","엠파칸듀오정12.5/850밀리그램(엠파글리플로진,메트포르민염산염)","19540006","일동제약(주)","분홍빛이 있는 흰색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaCreQ2lTR","ID E5","850","타원형","분홍","","","","19.2","9.3","6.8","2025-09-01","03960","전문의약품","2025-07-09","010201","","","","","Empakhan duo tablet 12.5/850mg(Empagliflozin, Metformin Hydrochloride)","642907030"
"202501731","엠파칸듀오정12.5/500밀리그램(엠파글리플로진,메트포르민염산염)","19540006","일동제약(주)","연한 갈색빛이 있는 자주색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaCreQ2lU4","ID E4","500","타원형","분홍","","","","16.3","8.3","5.3","2025-09-01","03960","전문의약품","2025-07-09","010201","","","","","Empakhan duo tablet 12.5/500mg(Empagliflozin, Metformin Hydrochloride)","642907040"
"202501728","엠파칸듀오정5/1000밀리그램(엠파글리플로진,메트포르민염산염)","19540006","일동제약(주)","갈색빛이 있는 노란색의 양면이 볼록한 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PaCreQ2lV7","ID E3","1000","타원형","주황","","","","21.1","9.6","6.8","2025-09-01","03960","전문의약품","2025-07-09","010201","","","","","Empakhan duo tablet 5/1000mg(Empagliflozin, Metformin Hydrochloride)","642907050"
