ITEM_SEQ,ITEM_NAME,ENTP_NAME,CHARTN,DRUG_SHAPE,COLOR_CLASS1,COLOR_CLASS2,PRINT_FRONT,PRINT_BACK,ETC_OTC_CODE,ITEM_ENG_NAME,CLASS_NO,LENG_LONG,LENG_SHORT,THICK,SOURCE_YEAR,RAG_TEXT
202400659,씨엠지암브록솔정(암브록솔염산염),(주)씨엠지제약,흰색의 원형 정제,원형,하양,,CP분할선AM,,일반의약품,CMG Ambroxol Tablet,2220.0,8.0,8.0,3.8,2024,씨엠지암브록솔정(암브록솔염산염) | 제조사: (주)씨엠지제약 | 모양: 원형 | 색상: 하양 | 각인: CP분할선AM | 일반의약품 | 흰색의 원형 정제
202201507,씨이엔브이정,(주)인트로바이오파마,노란색의 장방형 필름코팅정,타원형,주황,,B01,,일반의약품,CENV Tab.,1140.0,12.3,6.8,5.2,2022,씨이엔브이정 | 제조사: (주)인트로바이오파마 | 모양: 타원형 | 색상: 주황 | 각인: B01 | 일반의약품 | 노란색의 장방형 필름코팅정
202501136,씨지코프정(레보드로프로피진),(주)휴온스생명과학,흰색의 원형 정제,원형,하양,,CLS,LV,전문의약품,CGcough Tab.,2220.0,8.5,8.5,4.1,2025,씨지코프정(레보드로프로피진) | 제조사: (주)휴온스생명과학 | 모양: 원형 | 색상: 하양 | 각인: CLS LV | 전문의약품 | 흰색의 원형 정제
202302410,씨콕스플러스정,(주)씨엠지제약,두 개의 층으로 이루어진 황색의 장방형 필름코팅정,타원형,주황,,CPU,,전문의약품,C-cox-plus tab.,1140.0,13.3,8.1,7.3,2023,씨콕스플러스정 | 제조사: (주)씨엠지제약 | 모양: 타원형 | 색상: 주황 | 각인: CPU | 전문의약품 | 두 개의 층으로 이루어진 황색의 장방형 필름코팅정
202501737,씨콜드프리미엄정,(주)대웅제약,주간용 : 주황색의 타원형 필름코팅정제야간용 : 파랑색의 타원형 필름코팅정제,타원형,주황,,CCD,,일반의약품,C-Cold Premium Tab.,1140.0,18.2,8.9,6.6,2025,씨콜드프리미엄정 | 제조사: (주)대웅제약 | 모양: 타원형 | 색상: 주황 | 각인: CCD | 일반의약품 | 주간용 : 주황색의 타원형 필름코팅정제야간용 : 파랑색의 타원형 필름코팅정제
202401473,씨큐맥스정,(유)한풍제약,적갈색의 타원형 필름코팅정,타원형,갈색,,CQT,,일반의약품,CQMax Tablet,3190.0,17.3,10.3,6.5,2024,씨큐맥스정 | 제조사: (유)한풍제약 | 모양: 타원형 | 색상: 갈색 | 각인: CQT | 일반의약품 | 적갈색의 타원형 필름코팅정
202401991,씨투스츄정53.0밀리그램(프란루카스트수화물),삼아제약(주),흰색 또는 미황색의 씹어먹는 원형 정제,원형,하양,하양,마크,5,전문의약품,CITUS Chewable Tab. 53.0mg,1490.0,9.7,9.7,5.5,2024,씨투스츄정53.0밀리그램(프란루카스트수화물) | 제조사: 삼아제약(주) | 모양: 원형 | 색상: 하양 하양 | 각인: 마크 5 | 전문의약품 | 흰색 또는 미황색의 씹어먹는 원형 정제
202401992,씨투스츄정74.2밀리그램(프란루카스트수화물),삼아제약(주),흰색 또는 미황색의 씹어먹는 원형 정제,원형,하양,,SΛ,7,전문의약품,CITUS Chewable Tab. 74.2mg,1490.0,11.4,11.4,5.8,2024,씨투스츄정74.2밀리그램(프란루카스트수화물) | 제조사: 삼아제약(주) | 모양: 원형 | 색상: 하양 | 각인: SΛ 7 | 전문의약품 | 흰색 또는 미황색의 씹어먹는 원형 정제
202402628,씨투원정50밀리그램(프란루카스트수화물),대웅바이오(주),흰색 또는 연한 노란색의 장방형 필름코팅정,타원형,하양,하양,DWB P50,,전문의약품,CITUONE Tab. 50mg,1490.0,12.3,6.1,4.4,2024,씨투원정50밀리그램(프란루카스트수화물) | 제조사: 대웅바이오(주) | 모양: 타원형 | 색상: 하양 하양 | 각인: DWB P50 | 전문의약품 | 흰색 또는 연한 노란색의 장방형 필름코팅정
202400422,씨티온정30밀리그램(니세르골린),(주)씨티씨바이오,황색의 원형 필름코팅정,원형,노랑,,CN,분할선,전문의약품,CT On Tab. 30mg,2190.0,8.1,8.1,3.6,2024,씨티온정30밀리그램(니세르골린) | 제조사: (주)씨티씨바이오 | 모양: 원형 | 색상: 노랑 | 각인: CN 분할선 | 전문의약품 | 황색의 원형 필름코팅정
202500938,씬지록신정112마이크로그램(레보티록신나트륨수화물),(주)다림바이오텍,연한 노란색의 타원형 정제,타원형,노랑,,112,마크분할선S,전문의약품,Synthyroxine Tab. 112㎍,2430.0,10.6,5.7,3.8,2025,씬지록신정112마이크로그램(레보티록신나트륨수화물) | 제조사: (주)다림바이오텍 | 모양: 타원형 | 색상: 노랑 | 각인: 112 마크분할선S | 전문의약품 | 연한 노란색의 타원형 정제
202500949,씬지록신정137마이크로그램(레보티록신나트륨수화물),(주)다림바이오텍,연두색의 타원형 정제,타원형,연두,,137,마크분할선S,전문의약품,Synthyroxine Tab. 137㎍,2430.0,10.6,5.7,3.8,2025,씬지록신정137마이크로그램(레보티록신나트륨수화물) | 제조사: (주)다림바이오텍 | 모양: 타원형 | 색상: 연두 | 각인: 137 마크분할선S | 전문의약품 | 연두색의 타원형 정제
202200721,아나파치정(디오스민),삼진제약(주),분홍 또는 연분홍의 원형 필름코팅정제,원형,분홍,,SJDO,,일반의약품,Anafachi Tablet,2150.0,13.3,13.3,7.7,2022,아나파치정(디오스민) | 제조사: 삼진제약(주) | 모양: 원형 | 색상: 분홍 | 각인: SJDO | 일반의약품 | 분홍 또는 연분홍의 원형 필름코팅정제
202103383,아도페정23밀리그램(도네페질염산염수화물),(주)아리제약,빨간색의 양면이 볼록한 원형 필름코팅정,원형,분홍,,ΛD,23,전문의약품,Adope Tab.23mg,1190.0,8.2,8.2,4.4,2021,아도페정23밀리그램(도네페질염산염수화물) | 제조사: (주)아리제약 | 모양: 원형 | 색상: 분홍 | 각인: ΛD 23 | 전문의약품 | 빨간색의 양면이 볼록한 원형 필름코팅정
202101569,아드젯정10/10밀리그램,주식회사케이에스제약,흰색의 양면이 볼록한 장방형의 필름코팅정,타원형,하양,,마크5,,전문의약품,Adzet tab. 10/10mg,2180.0,12.9,5.2,4.7,2021,아드젯정10/10밀리그램 | 제조사: 주식회사케이에스제약 | 모양: 타원형 | 색상: 하양 | 각인: 마크5 | 전문의약품 | 흰색의 양면이 볼록한 장방형의 필름코팅정
202101568,아드젯정10/20밀리그램,주식회사케이에스제약,흰색의 양면이 볼록한 장방형의 필름코팅정,타원형,하양,,마크6,,전문의약품,Adzet tab. 10/20mg,2180.0,14.2,6.0,5.0,2021,아드젯정10/20밀리그램 | 제조사: 주식회사케이에스제약 | 모양: 타원형 | 색상: 하양 | 각인: 마크6 | 전문의약품 | 흰색의 양면이 볼록한 장방형의 필름코팅정
202101567,아드젯정10/40밀리그램,주식회사케이에스제약,흰색의 양면이 볼록한 장방형의 필름코팅정,타원형,하양,,마크7,,전문의약품,Adzet tab. 10/40mg,2180.0,16.7,6.5,5.8,2021,아드젯정10/40밀리그램 | 제조사: 주식회사케이에스제약 | 모양: 타원형 | 색상: 하양 | 각인: 마크7 | 전문의약품 | 흰색의 양면이 볼록한 장방형의 필름코팅정
202300083,아디카브정30/2.5밀리그램,(주)한국글로벌제약,흰색의 모서리가 둥근 사각형 필름코팅정,사각형,하양,,KG32,,전문의약품,Adikarb Tab. 30/2.5mg,2140.0,6.6,6.6,3.8,2023,아디카브정30/2.5밀리그램 | 제조사: (주)한국글로벌제약 | 모양: 사각형 | 색상: 하양 | 각인: KG32 | 전문의약품 | 흰색의 모서리가 둥근 사각형 필름코팅정
202300118,아디카브정60/2.5밀리그램,(주)한국글로벌제약,노란색의 모서리가 둥근 사각형 필름코팅정,사각형,노랑,,KG62,,전문의약품,Adikarb Tab. 60/2.5mg,2140.0,7.7,7.7,4.5,2023,아디카브정60/2.5밀리그램 | 제조사: (주)한국글로벌제약 | 모양: 사각형 | 색상: 노랑 | 각인: KG62 | 전문의약품 | 노란색의 모서리가 둥근 사각형 필름코팅정
202300093,아디카브정60/5밀리그램,(주)한국글로벌제약,주황색의 모서리가 둥근 사각형 필름코팅정,사각형,주황,,KG65,,전문의약품,Adikarb Tab. 60/5mg,2140.0,8.7,8.7,4.7,2023,아디카브정60/5밀리그램 | 제조사: (주)한국글로벌제약 | 모양: 사각형 | 색상: 주황 | 각인: KG65 | 전문의약품 | 주황색의 모서리가 둥근 사각형 필름코팅정
202300817,아라빌정1밀리그램(아리피프라졸(미분화)),(주)한국파마,흰색의 장방형 정제,타원형,하양,,KP-A1,분할선,전문의약품,Arabil tab. 1mg,,8.2,4.6,2.6,2023,아라빌정1밀리그램(아리피프라졸(미분화)) | 제조사: (주)한국파마 | 모양: 타원형 | 색상: 하양 | 각인: KP-A1 분할선 | 전문의약품 | 흰색의 장방형 정제
202203530,아라빌정2밀리그램(아리피프라졸(미분화)),(주)한국파마,녹색의 장방형 정제,타원형,초록,,KP-A2,분할선,전문의약품,Arabil tab. 2mg,1170.0,8.2,4.6,2.6,2022,아라빌정2밀리그램(아리피프라졸(미분화)) | 제조사: (주)한국파마 | 모양: 타원형 | 색상: 초록 | 각인: KP-A2 분할선 | 전문의약품 | 녹색의 장방형 정제
202402338,"아라텍트캡슐100/5밀리그램(아스피린,라베프라졸)",(주)한국파마,흰색의 장용성 정제 및 노란색의 장용성 정제가 든 연한 노란색의 경질캡슐이다.,,노랑,,마크 2+,,전문의약품,Aratect Cap.100/5mg,2190.0,19.1,6.6,6.6,2024,"아라텍트캡슐100/5밀리그램(아스피린,라베프라졸) | 제조사: (주)한국파마 | 색상: 노랑 | 각인: 마크 2+ | 전문의약품 | 흰색의 장용성 정제 및 노란색의 장용성 정제가 든 연한 노란색의 경질캡슐이다."
202302045,아렉스알파정,주식회사 노바엠헬스케어,노란색 타원형의 필름코팅정,,,,SSN,A,일반의약품,Arex alpha Tabs.,1140.0,15.0,8.7,6.2,2023,아렉스알파정 | 제조사: 주식회사 노바엠헬스케어 | 각인: SSN A | 일반의약품 | 노란색 타원형의 필름코팅정
202502948,아로나민골드액티브정,일동제약(주),금색의 타원형 필름코팅정,타원형,노랑,,Aro V,,일반의약품,Aronamin Gold Active Tab.,3160.0,16.1,8.7,6.6,2025,아로나민골드액티브정 | 제조사: 일동제약(주) | 모양: 타원형 | 색상: 노랑 | 각인: Aro V | 일반의약품 | 금색의 타원형 필름코팅정
202102039,아로나민골드프리미엄정,일동제약(주),적색의 타원형 필름코팅정,타원형,갈색,,Aro-P,Aro-P,일반의약품,Aronamin Gold Premium tablet,3160.0,16.1,8.7,6.5,2021,아로나민골드프리미엄정 | 제조사: 일동제약(주) | 모양: 타원형 | 색상: 갈색 | 각인: Aro-P Aro-P | 일반의약품 | 적색의 타원형 필름코팅정
202106737,아로나민케어싸이정,일동제약(주),황갈색의 타원형 필름코팅정,타원형,분홍,,Aro-T,,일반의약품,KORUS CARE THY Tab,3190.0,19.0,9.3,6.8,2021,아로나민케어싸이정 | 제조사: 일동제약(주) | 모양: 타원형 | 색상: 분홍 | 각인: Aro-T | 일반의약품 | 황갈색의 타원형 필름코팅정
202101483,아로젯정10/10밀리그램,(주)씨엠지제약,흰색의 장방형 필름코팅정,타원형,하양,,CP01,,전문의약품,Arozet tab. 10/10mg,2180.0,12.0,5.2,4.3,2021,아로젯정10/10밀리그램 | 제조사: (주)씨엠지제약 | 모양: 타원형 | 색상: 하양 | 각인: CP01 | 전문의약품 | 흰색의 장방형 필름코팅정
202101482,아로젯정10/20밀리그램,(주)씨엠지제약,흰색의 장방형 필름코팅정,타원형,하양,,CP02,,전문의약품,Arozet tab. 10/20mg,2180.0,13.5,5.6,4.6,2021,아로젯정10/20밀리그램 | 제조사: (주)씨엠지제약 | 모양: 타원형 | 색상: 하양 | 각인: CP02 | 전문의약품 | 흰색의 장방형 필름코팅정
202101481,아로젯정10/40밀리그램,(주)씨엠지제약,흰색의 장방형 필름코팅정,타원형,하양,,CP04,,전문의약품,Arozet tab. 10/40mg,2180.0,16.2,6.3,5.1,2021,아로젯정10/40밀리그램 | 제조사: (주)씨엠지제약 | 모양: 타원형 | 색상: 하양 | 각인: CP04 | 전문의약품 | 흰색의 장방형 필름코팅정
202101486,아로틴플러스정10/10밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,흰색 또는 미백색의 장방형 필름코팅정,타원형,하양,,TC11,,전문의약품,Arotinplus tablet 10/10mg(Ezetimibe/Atorvastatin calcium trihydrate),2180.0,13.0,5.2,4.4,2021,아로틴플러스정10/10밀리그램(에제티미브/아토르바스타틴칼슘삼수화물) | 제조사: (주)씨티씨바이오 | 모양: 타원형 | 색상: 하양 | 각인: TC11 | 전문의약품 | 흰색 또는 미백색의 장방형 필름코팅정
202101485,아로틴플러스정10/20밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,흰색 또는 미백색의 장방형 필름코팅정,타원형,하양,,TC12,,전문의약품,Arotinplus tablet 10/20mg(Ezetimibe/Atorvastatin calcium trihydrate),2180.0,14.8,6.0,4.5,2021,아로틴플러스정10/20밀리그램(에제티미브/아토르바스타틴칼슘삼수화물) | 제조사: (주)씨티씨바이오 | 모양: 타원형 | 색상: 하양 | 각인: TC12 | 전문의약품 | 흰색 또는 미백색의 장방형 필름코팅정
202101484,아로틴플러스정10/40밀리그램(에제티미브/아토르바스타틴칼슘삼수화물),(주)씨티씨바이오,흰색 또는 미백색의 장방형 필름코팅정,타원형,하양,,TC14,,전문의약품,Arotinplus tablet 10/40mg(Ezetimibe/Atorvastatin calcium trihydrate),2180.0,16.7,6.4,5.6,2021,아로틴플러스정10/40밀리그램(에제티미브/아토르바스타틴칼슘삼수화물) | 제조사: (주)씨티씨바이오 | 모양: 타원형 | 색상: 하양 | 각인: TC14 | 전문의약품 | 흰색 또는 미백색의 장방형 필름코팅정
202100206,아르바젯정10/10밀리그램,알리코제약(주),흰색의 타원형 필름코팅정,타원형,하양,,ARZ 10,,전문의약품,ARVAZET Tablet 10/10mg,2180.0,12.7,5.7,4.3,2021,아르바젯정10/10밀리그램 | 제조사: 알리코제약(주) | 모양: 타원형 | 색상: 하양 | 각인: ARZ 10 | 전문의약품 | 흰색의 타원형 필름코팅정
202100205,아르바젯정10/20밀리그램,알리코제약(주),흰색의 타원형 필름코팅정,타원형,하양,,ARZ 20,,전문의약품,ARVAZET Tablet 10/20mg,2180.0,14.6,6.4,4.9,2021,아르바젯정10/20밀리그램 | 제조사: 알리코제약(주) | 모양: 타원형 | 색상: 하양 | 각인: ARZ 20 | 전문의약품 | 흰색의 타원형 필름코팅정
202101600,아르젯정10/10밀리그램,코오롱제약(주),흰색의 장방형 필름코팅정,타원형,하양,,KL10,,전문의약품,ARZET Tablet 10/10mg,2180.0,12.0,5.1,4.2,2021,아르젯정10/10밀리그램 | 제조사: 코오롱제약(주) | 모양: 타원형 | 색상: 하양 | 각인: KL10 | 전문의약품 | 흰색의 장방형 필름코팅정
202101601,아르젯정10/20밀리그램,코오롱제약(주),흰색의 장방형 필름코팅정,타원형,하양,,KL20,,전문의약품,ARZET Tablet 10/20mg,2180.0,13.5,5.6,4.6,2021,아르젯정10/20밀리그램 | 제조사: 코오롱제약(주) | 모양: 타원형 | 색상: 하양 | 각인: KL20 | 전문의약품 | 흰색의 장방형 필름코팅정
202101602,아르젯정10/40밀리그램,코오롱제약(주),흰색의 장방형 필름코팅정,타원형,하양,,KL40,,전문의약품,ARZET Tablet 10/40mg,2180.0,16.1,6.3,5.0,2021,아르젯정10/40밀리그램 | 제조사: 코오롱제약(주) | 모양: 타원형 | 색상: 하양 | 각인: KL40 | 전문의약품 | 흰색의 장방형 필름코팅정
202107439,아리뷰캡슐,(주)아리제약,"녹색의 분말이 충진된 상부 암녹색, 하부 연녹색의 캡슐제",장방형,초록,연두,마크 ARB,,일반의약품,,3990.0,20.9,6.8,7.4,2021,"아리뷰캡슐 | 제조사: (주)아리제약 | 모양: 장방형 | 색상: 초록 연두 | 각인: 마크 ARB | 일반의약품 | 녹색의 분말이 충진된 상부 암녹색, 하부 연녹색의 캡슐제"
202302398,아리아디에스정,진양제약(주),두 개의 층으로 이루어진 황색의 장방형 필름코팅정,타원형,주황,,ADS,,전문의약품,ARIA DS Tab.,1140.0,13.3,8.1,7.3,2023,아리아디에스정 | 제조사: 진양제약(주) | 모양: 타원형 | 색상: 주황 | 각인: ADS | 전문의약품 | 두 개의 층으로 이루어진 황색의 장방형 필름코팅정
202100183,아리토린정10/10밀리그램,하나제약(주),흰색의 타원형 필름코팅정,타원형,하양,,HN1,,전문의약품,Aritorine Tab. 10/10mg,2180.0,12.8,5.7,4.3,2021,아리토린정10/10밀리그램 | 제조사: 하나제약(주) | 모양: 타원형 | 색상: 하양 | 각인: HN1 | 전문의약품 | 흰색의 타원형 필름코팅정
202100184,아리토린정10/20밀리그램,하나제약(주),흰색의 타원형 필름코팅정,타원형,하양,,HN2,,전문의약품,Aritorine Tab. 10/20 mg,2180.0,14.6,6.4,5.0,2021,아리토린정10/20밀리그램 | 제조사: 하나제약(주) | 모양: 타원형 | 색상: 하양 | 각인: HN2 | 전문의약품 | 흰색의 타원형 필름코팅정
